"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Low & middle income","LMY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6981591124198","","","","","51.2450078644166","","","","","52.2458229969933","","","","","54.9278665243261","","","","","56.9409480987605","57.449893026878","53.7057577801556","54.1964071428056","51.935476795543","53.2666883247929","51.0015337180585","51.3696386906645","","",
"Lesotho","LSO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7037435160257","","","","","31.6610337226518","","","","","31.4901467611507","","","","","30.0989229956768","","","","","32.2405976222859","31.354741200959","31.2132430668143","32.1486978248978","33.0801026085265","30.8849770749962","28.336833347013","28.0286535158261","","",
"Late-demographic dividend","LTE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7539860075522","","","","","45.2007233298317","","","","","46.4909856755417","","","","","49.9654094849199","","","","","52.0668810079716","52.652316092127","48.1615607617867","48.9812717386357","45.0221550044688","44.529302721869","39.7729236636587","40.0002068345315","","",
"Lithuania","LTU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3981016312604","","","","","15.0007605813216","","","","","14.4281322996236","","","","","14.4620708757955","","","","","14.9710649600468","14.5096827826087","13.7845246764453","12.9811920279357","12.8451942490357","12.4550351176554","11.8216155823441","11.8532823587456","","",
"Luxembourg","LUX","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6944621422709","","","","","12.947625756762","","","","","12.5695663507563","","","","","12.3555351878751","","","","","12.958783690599","12.6859956830904","11.775576091494","11.6053841041329","10.8576133871579","11.0066546456162","10.3119812903207","10.3646374004433","","",
"Latvia","LVA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.023419129062","","","","","17.3186310509184","","","","","16.7199663818264","","","","","16.8558945261489","","","","","17.1150645142459","16.5726762974112","15.5985597314542","14.8843081927737","14.8790851015574","13.9682016010363","13.4474719656857","13.4264575158321","","",
"Macao SAR, China","MAC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2554917779452","","","","","30.4209649622628","","","","","30.9674483228804","","","","","30.9678134359633","","","","","29.6489602985204","29.2665642608242","27.7902835753525","29.2595191342993","29.949449987403","31.4400869131751","32.9353742281018","32.5935414574286","","",
"Monaco","MCO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8450523555842","","","","","20.8901613235178","","","","","19.5811008296464","","","","","19.1445215238829","","","","","19.116104148849","19.9248681713194","18.4092847429465","17.4323997316397","16.7264610493413","17.0791395944169","16.3637975396712","16.2510327081515","","",
"Madagascar","MDG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2735600700963","","","","","22.2949482139091","","","","","21.8724009014846","","","","","23.2940628098694","","","","","22.6620105333929","23.3628596300298","22.7164252696355","23.9091617576006","23.5177666594104","22.9504011733128","22.8957082367924","22.5422828750867","","",
"Maldives","MDV","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4329194320145","","","","","11.5093953575075","","","","","11.0895325411061","","","","","11.4353593088117","","","","","11.309829389338","11.7896346168776","11.157482296676","10.5696792829898","9.92123086269363","9.37394394034018","7.97242892539597","7.79582079890031","","",
"Middle East & North Africa","MEA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.211424288256","","","","","49.4588257489451","","","","","50.4140280550025","","","","","49.8241276200237","","","","","51.8108594386787","50.2604987909253","51.0599994905889","51.9401855306009","50.5227297872207","57.0183392255287","55.8073484260578","55.6693262008546","","",
"Mexico","MEX","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5165578230472","","","","","24.1366102443026","","","","","26.7791821594009","","","","","26.8628999158892","","","","","26.3654389998875","27.7412967942738","25.9816588282646","25.4490896722485","23.0996897467602","22.132995848429","20.7068285436195","20.9211157874081","","",
"Marshall Islands","MHL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0635947389454","","","","","13.3383995987599","","","","","13.043411924331","","","","","12.9269199312761","","","","","12.9467083617585","12.9321705662685","12.1235335768639","11.8743885912056","11.0702201813227","10.8376684557803","10.1520019917668","10.2413322193799","","",
"Middle income","MIC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3548110049169","","","","","51.9722837464393","","","","","53.147099021249","","","","","56.3258694872544","","","","","58.6772891019009","59.1996625136618","55.0307605303582","55.7152903889346","53.3230077113179","54.3899656404539","51.9748279203372","52.3624606798558","","",
"North Macedonia","MKD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.87047580668","","","","","39.937559170874","","","","","36.3982167041329","","","","","35.6330468741533","","","","","34.456969769624","38.0831194984498","34.6578145508319","32.0150486303937","31.7905412343844","31.9759891398985","29.5932690733309","29.7269445083568","","",
"Mali","MLI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5287682468365","","","","","40.5724799249173","","","","","39.8000553810856","","","","","37.8440813361376","","","","","36.3976597275607","35.1416443704817","34.7002262985862","32.3068233785002","33.9161157355481","41.9269276620876","38.4803952758705","38.5266061638458","","",
"Malta","MLT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8548707840013","","","","","16.6617453457328","","","","","16.5349455967171","","","","","16.1044780535011","","","","","16.4493998953997","16.6443039756523","15.3971609505622","15.2819442224028","14.4354035652968","14.7224625413325","13.8113944414722","13.9095433663149","","",
"Myanmar","MMR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8094739213574","","","","","40.765255607412","","","","","39.3616530238531","","","","","43.3214543985974","","","","","44.0561152471062","43.6199034673322","42.5228123967659","42.8828694393185","40.2889685436423","38.5137820514634","36.0337009997213","35.5574529190767","","",
"Middle East & North Africa (excluding high income)","MNA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2677545684802","","","","","48.3476280038446","","","","","48.9370865226648","","","","","48.4302163406755","","","","","50.1589743856299","48.2675019971022","48.8094688756055","49.9660956978159","49.2261517642361","54.4683229252744","54.3725552778004","53.8577625376184","","",
"Montenegro","MNE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5990887683106","","","","","27.8004752462892","","","","","26.0012462316455","","","","","25.562792606629","","","","","25.0554063027232","26.6292238814068","24.680302894442","23.2742259885772","21.9470516779019","22.559691291127","20.9240513696113","20.7818135501738","","",
"Mongolia","MNG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9155369415176","","","","","36.837178251156","","","","","39.0325266631287","","","","","39.7264049850377","","","","","43.3046532872718","45.3601700534193","42.6543747997741","42.3213112697226","39.2951400589356","42.5146498752954","38.2228171120005","40.1128490470476","","",
"Northern Mariana Islands","MNP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4149011946832","","","","","11.4099851206553","","","","","12.181242110816","","","","","11.8687712365151","","","","","11.9263809988699","12.1996265682633","11.439996106666","10.9650202104021","10.3134722014537","10.3977120442677","9.91775575020142","9.89298112932514","","",
"Mozambique","MOZ","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3828576908264","","","","","22.7965806650953","","","","","22.6862709176142","","","","","22.6632306189697","","","","","23.561468719368","22.6090715027632","22.8676010888595","22.6361599911726","22.614164139078","21.9058819392491","21.4718255446508","21.2986954591341","","",
"Mauritania","MRT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0683203580571","","","","","48.4149638442417","","","","","48.8602511574","","","","","41.8726023141864","","","","","39.6374133803318","40.0431449678531","42.3435116948771","40.2157915543989","43.1107840801081","49.4982559159922","46.6675877179291","47.4229917763898","","",
"Mauritius","MUS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7729298061294","","","","","15.7565797790264","","","","","15.3980383595153","","","","","15.5372494388922","","","","","15.1947729014188","15.201701650388","15.2458559630192","15.5561765052019","15.292648228244","14.4419557943839","14.3463794699888","14.4578273223582","","",
"Malawi","MWI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4690293625451","","","","","26.3895054532159","","","","","26.142085677818","","","","","25.6274060210907","","","","","25.6961984013482","25.1650089099494","25.7384015112371","24.6834787826944","25.1982288421354","24.5374293154571","23.09261541974","23.5659214726087","","",
"Malaysia","MYS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2944493749232","","","","","17.6825317813814","","","","","18.0761694613831","","","","","19.3778110145378","","","","","18.5937530586628","19.2026086891022","19.1822224966315","17.5544470410197","16.9231552895486","17.4409102345714","15.7512861853909","16.0358087060705","","",
"North America","NAC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.55477084816248","","","","","9.42186994849832","","","","","9.40417257167705","","","","","9.50123101658633","","","","","9.26317105766242","9.63081058511498","8.91490107594552","8.64144214419938","8.14222568162494","7.97335054686882","7.32104808396492","7.3110936632647","","",
"Namibia","NAM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7497896475675","","","","","27.4975966688861","","","","","27.4338185640076","","","","","27.6197614145724","","","","","27.6598963258867","27.0101545145848","26.7987080593328","27.0928160862187","26.018121530434","26.9100167290608","25.5521419603331","25.3587653984573","","",
"New Caledonia","NCL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.5963683686416","","","","","88.6316019564448","","","","","87.5067626629728","","","","","73.4384932881245","","","","","69.1501766862217","72.9827667766753","72.5446445866735","63.0317172477813","60.5413572217851","87.2812820121852","87.7084720087946","94.0538176774282","","",
"Nigeria","NGA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1255759681486","","","","","68.7100362423834","","","","","67.5543284950873","","","","","59.6581398754536","","","","","52.6090639108744","50.9730892257392","56.1296377006339","49.7406889360452","48.6333736074304","75.3989918741326","71.3696010012744","71.7981743753326","","",
"Nicaragua","NIC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6001597616044","","","","","22.3479032465537","","","","","23.0534073979373","","","","","23.0294365568683","","","","","22.4922690995416","22.4795201525219","22.3527116058236","21.9290757507362","19.3877213369292","18.5691327681799","17.7277291001204","17.6141804489581","","",
"Netherlands","NLD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4694030038209","","","","","15.5616952284487","","","","","14.9286800929182","","","","","14.578017806813","","","","","15.2324302514612","14.9881386449491","13.8124137319952","13.0431451072111","12.8287970698324","12.9321051473865","12.0252427817461","12.0344080729237","","",
"Norway","NOR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.99538040225903","","","","","8.7932612582865","","","","","8.66886615510985","","","","","8.35949070978923","","","","","8.34150722274663","8.85351078083279","7.92528124081567","7.63367482383289","7.67089592652719","7.24277533614087","6.9594573295062","6.95651980294718","","",
"Nepal","NPL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.5984547699771","","","","","90.6871644933824","","","","","88.9430216973703","","","","","93.218247559259","","","","","100.784427886379","100.76606073329","96.9632914938447","95.3139856059124","98.1160165651258","96.2527681803085","98.0547140291436","99.7343737198505","","",
"Nauru","NRU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.14383141839905","","","","","7.20439739921205","","","","","7.16228849792864","","","","","7.0370872787156","","","","","7.15286569118004","7.42069643508215","6.83583564036925","6.78188555133455","6.35790351165964","6.33043381042598","5.98736315407452","5.95600112941562","","",
"OECD members","OED","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2552023270837","","","","","16.8587176215018","","","","","16.9255913451941","","","","","16.8946741035399","","","","","16.987410147862","17.1239764336281","16.1554478876507","15.954532645529","15.2262503636227","15.3898251990215","14.4059392047397","14.4556354696029","","",
"Oman","OMN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1876456337459","","","","","39.6026906378917","","","","","39.8552891565221","","","","","39.6552717475494","","","","","37.5153339407814","39.1037948242344","40.7332834838239","41.0527687017356","37.7108805090437","42.6275897249065","41.7821918143802","41.1152382655137","","",
"Other small states","OSS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3274640925801","","","","","29.4667599487565","","","","","29.672616546646","","","","","29.6189463017573","","","","","32.3645866272069","32.4615841331411","33.5136393085918","33.4242077186701","32.4659501542868","35.844679372387","34.254472600852","34.7544283494956","","",
"Pakistan","PAK","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3346590093864","","","","","61.4328666458032","","","","","61.1060274855453","","","","","63.3784368903","","","","","68.0051904410133","68.5449356079429","62.376646285051","61.0221628714855","59.5183627105334","60.085892907291","58.6327639272856","58.2824187715197","","",
"Panama","PAN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1275457076524","","","","","13.2061704868771","","","","","14.3830143077584","","","","","14.115315679975","","","","","14.1389184639819","14.2960389925591","13.9723665117281","13.3978705006529","12.9216151340018","12.4907439402203","11.4655474228093","11.4000543321554","","",
"Peru","PER","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5209379640834","","","","","29.50529745405","","","","","30.2736625331581","","","","","32.2992294241998","","","","","31.5025740143547","31.5711656864502","30.4944558314919","29.74308640988","27.5826726016016","26.0372679333249","25.542746040526","24.786728048654","","",
"Philippines","PHL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1160359991943","","","","","21.9702178653311","","","","","22.2038970281349","","","","","22.8185710880321","","","","","23.5923155182906","22.7548344688727","22.5495836082338","21.2162877744006","20.2595871582438","19.5815420172425","18.2269283448922","18.0697989132741","","",
"Palau","PLW","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1262993833579","","","","","14.6374492640053","","","","","14.75156314807","","","","","14.524239149404","","","","","14.9413587064079","15.5190338310274","14.6065331586861","13.9526279259945","13.2452982255431","13.2617261015842","12.615055986926","12.2944182563739","","",
"Poland","POL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1994289871968","","","","","27.8918280326225","","","","","25.8221858192988","","","","","26.1512182276353","","","","","27.1765001759178","26.3725070743675","24.2639773905809","22.9287236968437","22.2108917899162","22.6913180516458","20.9757678975963","20.8778222190899","","",
"Pre-demographic dividend","PRE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0825945498681","","","","","48.1118150224538","","","","","47.5630465107924","","","","","44.3752287830645","","","","","42.3313164918602","42.3823399437684","44.0824170391446","41.5252539413213","40.5246513862454","50.2626033067013","48.3796842446427","48.6378911456843","","",
"Puerto Rico","PRI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2381912599283","","","","","8.23342156655124","","","","","10.4360023979884","","","","","10.3999261914406","","","","","10.3725485093891","10.5794061082171","9.96624444983323","9.70375413608891","9.08922771683943","8.92091028712799","8.34287125794032","8.34903333944518","","",
"Korea, Dem. People’s Rep.","PRK","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4530651416047","","","","","38.3574916410906","","","","","38.1620577505501","","","","","39.0947142676998","","","","","39.3426569629658","38.8933687936219","36.4075144608111","37.1348558556884","35.2402154048664","37.4117838122761","31.7584241459447","32.0074516237453","","",
"Portugal","PRT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1405309254684","","","","","10.0845941177836","","","","","10.1236926240404","","","","","10.4497082295253","","","","","10.0768869309899","10.3550126282855","9.48480279892085","9.432044129311","8.78479288950989","8.8232834347333","8.05276368617927","8.16075224791735","","",
"Paraguay","PRY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0236170740715","","","","","14.2882677783948","","","","","14.2130862779441","","","","","15.1304702236947","","","","","15.102923169863","14.598118548124","13.9483061467426","12.9265692829268","12.6410754978609","13.0380740210492","11.649322480578","11.9090808488171","","",
"West Bank and Gaza","PSE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.225751051085","","","","","34.1620012199721","","","","","33.8537516297179","","","","","31.9744942683791","","","","","33.0066742489679","32.8733127376724","32.7694590415318","33.4929635793704","33.4482827649975","33.8914115097154","32.7420676391984","33.2256303758951","","",
"Pacific island small states","PSS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4350977004635","","","","","13.2794168438272","","","","","13.543236774393","","","","","13.5366617340302","","","","","13.8447289839909","14.0361130560805","13.0615287589487","12.4504852337867","12.0054588581227","11.9983409982139","11.3030314689226","11.2676413975279","","",
"Post-demographic dividend","PST","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5543560883467","","","","","14.8763345749689","","","","","14.4856086757422","","","","","14.3899980736689","","","","","14.1712804763634","14.413605381796","13.3591083649598","13.1314129035752","12.4348043763668","12.5336801864941","11.6011612524752","11.5937622894589","","",
"French Polynesia","PYF","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6363886567687","","","","","89.993499597541","","","","","83.5353280608455","","","","","85.3264686250963","","","","","84.1229023471251","81.2730055002605","89.2469712776012","88.8905150284335","78.8328403496723","94.4038911899951","88.222446516612","91.1873279323164","","",
"Romania","ROU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3192636708037","","","","","18.5724150135456","","","","","17.6967403883824","","","","","17.1577761105048","","","","","17.0621474915671","17.6367546388193","16.3158453881701","15.3693093546066","15.0064954603087","15.4335552567127","14.5370628442541","14.6113401886611","","",
"Russian Federation","RUS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2233466140548","","","","","19.8733334784193","","","","","19.0540371000316","","","","","18.9952172816721","","","","","19.4803109794762","19.1915108278417","18.3043384127269","17.795070551186","16.5821629520409","17.019191199828","16.2198897101318","16.1602238064949","","",
"Rwanda","RWA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5270129936232","","","","","44.0549161388168","","","","","43.4816891203054","","","","","42.6911842516644","","","","","41.4409119192597","42.6809593723863","44.5608962410599","44.4115850805418","42.2114874390308","42.6144897076476","42.8438020857142","43.2102171630293","","",
"South Asia","SAS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6194100102331","","","","","77.8535659829194","","","","","78.907502331664","","","","","84.3309112887937","","","","","89.1676451418198","90.5694660412993","82.7316631736357","84.6902609982348","83.0671705725815","82.7248767847279","81.9811802674955","82.8695212378387","","",
"Saudi Arabia","SAU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.573068567725","","","","","72.5849409378208","","","","","79.0755260032832","","","","","76.4224444669697","","","","","81.6991820825621","82.4190319131165","85.5133031126929","83.6309922296027","75.6084406242497","97.4322890015585","84.4657750507762","87.9454466778152","","",
"Sudan","SDN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1436262510584","","","","","52.3881579450291","","","","","49.4280769322668","","","","","50.1754288380929","","","","","47.2620555795406","51.1524272650257","49.6859389496409","48.0281449098708","48.1417421817524","58.90478572979","54.1472763328094","55.3708344433937","","",
"Senegal","SEN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0165028352281","","","","","41.7080783412962","","","","","41.3530458515774","","","","","35.5450600667049","","","","","34.9853839468251","35.9353995164773","36.1677559631685","34.0182248963568","36.8268377611949","44.3408007163737","38.6949465453589","40.6958258953758","","",
"Singapore","SGP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7242430477283","","","","","18.7550150542153","","","","","19.3231850200122","","","","","20.8013139363101","","","","","20.609461738953","19.3494207847786","20.8864930052328","18.7070714753966","17.4088770481754","20.6633894704335","18.7978026216798","19.0782564997534","","",
"Solomon Islands","SLB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7617355309177","","","","","13.0987540330216","","","","","13.8669543359551","","","","","14.178723465423","","","","","14.3742555909261","14.3753733078393","13.4302449262841","12.5532549641069","12.1720308222061","12.6996955537759","11.8306891531226","11.8791218449166","","",
